"respondent_id","tasks","profile_rows","finished","progress","all_primary_demographics_missing","primary_demographics_valid","final_analysis_sample","exclusion_reason"
"R_2wmluBtD6Ft35ii",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wnIKl2MgvUcX1I",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wnssoMrN6gCrbz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wowb8HdSDOYgqC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wzgLPeGAaE79v0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wztm58sEtWcaeU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2xCPaYpPpEo2Gco",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2xDckTRa0B817nw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2xK92vsMn87Zzes",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2xQ8xoQMAtJCXcB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2y7weAtJlH6tq9E",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2y9rYoZ64n1hGsi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2yau5POCBjoFQ80",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2yaynZhpVHsSiJx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ydZ22tTZShtKJq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ydsJQJz17q4G7m",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2yeFc8UtnlvugcV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2yf3dkfSQf9mh07",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2yfvXJJu9QJpIno",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_employment"
"R_2yqkgpVAwXy2HyL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ysBaxkmhQrAqqT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2z5vCzehpVmxf6E",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zMk5Jjckw38lxy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zRNKJ0jVAzsKIy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zTN5uK2LnzkCnJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zUAoUali6B1r6t",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zUSOqeOacBhwnn",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_party"
"R_2zYAdvOPbKLEo85",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zYzQxj1xb2d2Xj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zj3yTR55FpP4zW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zjCVYJ9zGwAvwv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2zkJJ0y2T5JE3S8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30c00R7qaI57Fca",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30cTWXofu4eNxoE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30eornwngFRhsod",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30eqOOGhFINLwYF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30iO1SVamt36yEi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30iSwaBkvWl7rJf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30pDM1bHousPWBX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_30quGlJCHL2uSGL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31EGMedkAQTyVWV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31GGMoBG3aoc6ny",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31GYrJ46ewOPs6S",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31HQe6yhKE7FLF6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31KjQ3osnUemRhf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31NuJs4Gd17BT3A",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31SFimfUdcewvuS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31TmOMqFtxelgu8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31WwLELIXCHxbaA",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31YNgZNBp8T9YVW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31dcwDMuCqoQWRQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31h26C2AltmtrTi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31hMiQoqpqJgzAH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31ynxQLbxWc1Xae",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_31z561bUeqYEmSn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_322zE5oLYYfrQZO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_32KPHRekQhYhPEa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_32LaEvThnkANMlD",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_32LvdAG7p95l0nL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_32VILqPTL64Ktoq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_32W1vSUphOH750u",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_333SWLYKcSRV6YB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_337PPOYORxX6g5J",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33CnU5eIsWjbZr4",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_33DV16TbPFu4WBy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33DaugJvrH7IlJ0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33ruEeHtiBIXYdv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33sEnkoRcEQSsWH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33xpoEg0zFfdosJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_33yAq8HLF5CEMww",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_38V0WjeP6o1bOoh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_39R6jQjdMxe8sAV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_39Tooq4BJeAhKNj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3BLGonTn8JzRmN7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3BQeuIUYsNAo1Jn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CBMZIMvch59K6Y",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CI3bYW34PQ3ftZ",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3CJK77SR5ok7Pvc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CQq2F9NsotAVzV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CTKKnfe9M4cJzL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CVPpWGGCOcXegZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CZAOHRo8o03yYh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3CwpcX5YtNj93PT",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3DcPCm3mwW9hAaZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3DhK1R0qtdWjAw9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3DjN8F5J8TQa25q",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3DnCS9OlnZZp8su",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3DndnwXp0EiW8KD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3DphbsLk09QlnJu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Du77A8T2Ds3GND",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EDUcSBbp0gyGes",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EF6TXiKAm8L3aw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EFMelMMMHbGewh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EM5LtGCIkmjFhV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ENm5l2v8GN9JG9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EQCUksaM0qwlSy",3,6,FALSE,78,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3EQG7BuidAnuv7U",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ESV2R3lFsZxSjA",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ET2oKJukP6xZZC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EW5dzYH7CJeGzN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EWsIQMeksc4GR0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EbAMYh4dafyixd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EcnMylylifWvKN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3EgaHVas2HFKDaA",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3F2wNavACns00Q1",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3FJ38e9hhGAULTk",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3FJz5vx5xXk3tuZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3FKUIMQsaBzKfEH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3FKx4RvcL11j26H",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3FORqF7Qm64GtLw",2,4,FALSE,50,TRUE,FALSE,FALSE,"fewer_than_three_tasks"
"R_3FQozf23k0JZnWg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3FRwwdBYkUKpuQr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3G1a8k3kwvTaDOh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3G6Djl7BBvfWu4t",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3G7Ic1jsmAwxkG9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3G8TzOIrHHwT6qH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3GjIecTaLta6f9M",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_party"
"R_3Gv19I7CRThADgs",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HFwaxngxJnJXwV",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3HMHCnts9ZYlrul",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HOoqdrCq6UunFc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HTF7GwxMyNdiQw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HnncVHmamp6POq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HqaW9qoK3cwsbw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3HtMDsFtcDjXmlD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Hz61GGYvxuryy0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3I4zxdwLXSXviv7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3IQ98rCfzkOwkje",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3IWeSZ3HzK6GW3O",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3IaeLCyw4Wrqa1c",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Ibit41L8OuiceD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3IcSTttltvyw8oO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3IwyFwjxYscSlgt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3J3sBoYLnr53ZJf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3J4Mo7r0aMhgFdn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JCoYGcu8gYNMUC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JDVSW7NLClNWfL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JKrqeH6V6k0dBn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JKwmc9cavjfz2S",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JL4gesUfpnj8KZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Je5tsyKSmBuNTH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JeH3cOgGPEpgYU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JfrJbpyPSZ4reK",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JgUQWrX5SvLcd2",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JqMVzXrIZJRung",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JyMSboFV5Z5iNY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3JzvSQUvh52HkJB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KGXm5LgsRl976h",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KHqg1PQ0UGkXlg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KIXdN9wP2z7CEw",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_income"
"R_3KJEOFlkyT1esja",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KUeFqgfW2zRfmp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KV2qylaA0P4pyU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KqPvHnI9LCAzZw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Kwu4EUPy7kA9GT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KxA7TgjPaEGjUe",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KxR9AmCOmQDLVP",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3KxT00GcLbc9vWl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3KxpSTyr7czWiRd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3L4JhR72Ldfnr8I",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3L7slV2Pg2u78NI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3LcXjwS6is4788H",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Lce6WTkhj3TERX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3LjaPlZVhsIGItn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MLlP2lwF6NAGGN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MPQbgv5Zn5lR5s",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MQJRPDyl4M9uV1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MQZNh5nPKW4ycS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MRq3DxHx7skXwr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Ma63ODo2QWDglq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Mb2X0MElV9LNbG",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MifKqAIu2BpgtB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Mogl2ly85cvHd7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3MyukZLBNbCfnnd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3NBR10gSIG5D5YW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3NVdg1WTmsyjODi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3NWCt2HE3nbXxRx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3NWY8l8BrZWT7uh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3O1H4V0TgzYjPl9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3OAEqIon0qmAUNz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Of6upKM4YMDWXs",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3OkU6X6HM9gLS0g",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3P6mHxi9wGYwGDp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3P78sgN3aLbfMzJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PI8fRZ088IcMCV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PLXhJQH2XZCYs1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PMEYsW11GxKkGr",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3PMK2CeWKgdKHOM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PQNwIb6DdSty1e",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PYw21ImNfnRJgI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3PcdoaoQHtxVRgL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Pi4bHoVFrB2bzm",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Pp2mvMcrTGy7WD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QDx1EYZ0OPgvDQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QFR5u3Hpta79QN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QFUQ1mo7aL9TGI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QJLEFGxBKJ12jX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QMKzobcJUH3mxS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3QRhChkenlzIXDL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3RfmwgQSiNazQPx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3RpIfORlKPMuwOw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3RqoUihcide8bDl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Rx3iHMesrSqyp1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Rx8NoMNWRwvzdx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Rz9AcIvlKB7pft",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3Wz6ubAc53zUffP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3X9lPyekVuJpX3P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3dFk5WGdRfE9xME",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3dHcx9ba0VlG260",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3dLClGGPNZhKvhP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3dXknxTFRfBq2Ky",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3dY5DxEGIfwNVFr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3dYg1hvBPjKRQwM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3e2idUyUB751oGU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ewYNr7RYUEPlZZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3eyTuzSV90VLPUn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ezh8irDEmtDVL8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fCa3tqpDC489KV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fE6EKV5Cae1uQf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fH2fhiEkgzElVx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fOG80iN8cHMIlZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fWeR3XXQisRcGQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fWgePLfxTqA3q7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fZfMoGDdADXKqJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3foDKqdWsR5Nnww",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fqPuvAdmu18xwV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fwaU7RUMSKjj9w",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fwpbzseVreCtmk",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3fws6MO50Yw9Kvf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3g00rXjlUvHLVcj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3g78WTKKH2tuLB0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3gN7xB199V2tbIY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3gT2PL8U8ZRHNaL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3gU6rHRqiYCdlHy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3gXzYDqyYUCCHOh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3gZ2qa2SOasUBnv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3h0Cuq4GoXVd7iR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3h5X9yHeiE1LvGw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3hA2g7wnPtTg5sx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3hDVoXFom3nmku9",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3hF2cGkKPYGtDpt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ha2YLJdOiWp0k5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3haIXLvOwyEa0yv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3hhdOdQ4YWQCb6K",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3hmwySkwIpWhsub",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3iKGxc6anl4u9r4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3iPFcYHaOji8M1Z",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ilfflFK9eQ80Oa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3imX0mz6Ew3CTOq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3inhJ4ciDxzQiyQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3isX9vJ2S4a31nl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3isYaAbRQxKIjzG",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3iwEjWtxJGCq0EE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ixv6OKAsRQxQJ6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3j1W2PbUDMHk4Ji",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3j2LtRet9KYZgiO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3j70Fa5LFKXuKEY",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3j8p8H2mR6m0i5v",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3jAw9Wso6n9IgOR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3jUUI9coJv1C7YS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3jUlFNFakvQJgxS",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3jZL1fLySW2NFPP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3jZgGjRJplUy8UZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3jcBUewmKk99amc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3k0q6xwrV6Vjn4w",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3k1ZPXNK7bKJzKL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3k52TnrQCuKvGij",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kESQ6Nqzto5PFy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kMwTDY5oKss0jq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kc73dUVOqvHwA6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kdfibKWDnaPbRv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kgPoTmAgCUwGyr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kiCKJHi0f1AUzj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kmO1EWHxCCnTIn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3koyinu7N7oQY13",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3kq8d4kVLQfJgYH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lPOFqEFbw2vrir",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lQ4Ycxd2nlFfpb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lQ4mWKAs2mNexq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lS6fJEVXd43sfL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lS7rh3VqL5H2zc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3lWhCcS3bSP8HuJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
